t,return
195,-0.018974158571585277
196,0.0056110487287325
197,-0.007050055779893293
198,0.003546610506716903
199,0.004509723865507977
200,0.0015777562612085076
201,0.012926422958535012
202,-0.00572345752109184
203,0.004056194211220936
204,-0.009327413702487854
205,0.012233150085211475
206,0.01489185058379713
207,-0.009110580332853752
208,0.004447014895525108
209,0.030453174598130964
210,-0.015291132350356697
211,-0.00817767742941719
212,-0.006523524522096398
213,-0.009440903914784464
214,0.0030641234675142875
215,0.015087888088424862
216,-0.0187758870394013
217,-0.020247444440485176
218,-0.0008423296734174851
219,0.016231372290971068
220,0.008609275307603574
221,0.022593806856619075
222,0.028897782030008742
223,-0.0006278172056678692
224,-0.009793434714845924
225,-0.011379219852240148
226,0.017497522159963117
227,0.01704810126236065
228,-0.009082067468369403
229,-0.0315492753816478
230,0.017960914222209863
231,0.018027768196649106
232,0.01924186084552688
233,-0.010403735911384656
234,-0.027695375163846032
235,0.009402197717646197
236,0.011722006197194778
237,-0.012523192598093551
238,-0.00885250695818169
239,0.018508596311855578
240,-0.024701496815887482
241,-0.019113651397717046
242,-0.004483200700839988
243,-0.018387804149928987
244,0.023282747967287777
245,0.015477948094696475
246,0.015765737639453655
247,0.0016305663015323572
248,-0.03294272627278866
249,0.0034814381935433184
250,-0.0022438611435338044
251,0.005298880710534298
252,0.012643252876307784
253,-0.023834524147622733
254,-0.001352612222289603
255,-0.02633480078569656
256,0.007931381079751264
257,0.02831923968079332
258,-0.02544292265296237
259,0.0018716374080730873
260,-0.011087745687012967
261,-0.002446991909381039
262,0.01922270755905635
263,0.0290523296015315
264,0.006535681702084689
265,0.024742536539112413
266,0.009527076420735543
267,0.012809694295301745
268,0.025025738286810317
269,0.006768344084750252
270,0.023463055169012724
271,0.010855763412669587
272,0.005074379989253601
273,-0.007472223796097724
274,0.0012880784070572052
275,0.02819650125104326
276,-0.002323265373388337
277,-0.008125649753408666
278,0.0240071046472373
279,-0.019039915784914478
280,0.004695759378891639
281,-0.00017998525350159354
282,-0.0076042282839591776
283,0.005034080434289108
284,0.009349086440845839
285,0.0008958192566599615
286,0.01569017055669971
287,0.0061482423224385446
288,-0.021237725134962752
289,-0.0028271754982964244
290,0.015665703569985836
291,0.0013860287597437316
292,-0.006108833845633469
293,0.0049374401567160095
294,0.0006603510511763678
295,-0.018217124086842222
296,-0.008141305767053955
297,-0.005272664659194962
298,-0.005075646882783419
299,-0.0306367764815953
300,-0.002624008723108002
301,0.000481893903685875
302,0.015745307569747524
303,-0.012277595136930726
304,0.01311664733810408
305,-0.018630016361347392
306,0.05132282144125979
307,0.005325770533937955
308,-0.02074243119935133
309,-0.016009586806113266
310,0.006163599386937492
311,-0.021781106779124423
312,-0.028840213180360848
313,0.04174107862979018
314,-0.015897554269616383
315,-0.009410150399010574
316,0.008437437566330246
317,0.0067723134211335086
318,-0.011834007070009152
319,-0.023359115780701892
320,-0.008702251847108666
321,-0.0053380300378053245
322,-0.007907679222469459
323,-0.017624894333471794
324,0.005547549937033409
325,0.024276136516645747
326,-0.008319236623536069
327,-0.002944790584245391
328,-0.018218723382351587
329,0.002477618882041499
330,0.0010716095107806013
331,0.012341305683349183
332,-0.030676988319177166
333,0.009763236483376885
334,-0.019621263749053184
335,-0.003516888026453832
336,-0.0038500782018426704
337,-0.009585258975623638
338,0.016130912005439882
339,-0.0031208407116449597
340,0.0075308423898554945
341,-0.005698916088064993
342,-0.020743900116261718
343,-0.010701687746115603
344,0.002653135364689311
345,0.011084275478952407
346,0.003612454417964925
347,-0.0009302682548553674
348,0.012622843183321974
349,0.013358869129159897
350,-0.00523934281556252
351,-0.037040811914404836
352,0.0073962227891933505
353,0.0074839103707766
354,0.004498012312553131
355,0.0037525689889171326
356,0.0412065849461725
357,-0.024127998522008295
358,0.042616680950623174
359,-0.014143362227819357
360,-0.02587896046315289
361,0.02037584470504148
362,-0.04947794710321085
363,-0.005055542522133728
364,-0.008695582738095075
365,-0.026350909560253814
366,-0.004791477148357689
367,0.004880282324916262
368,0.026778356622528938
369,0.009712858847653275
370,0.015163647712588164
371,-0.013188404361100955
372,-0.022203350193468807
373,0.01592065519354923
374,-0.01589723801960775
375,-0.034349736690562196
376,-0.003172260295222911
377,-0.008431479393777896
378,0.025781211106493326
379,-0.017492504737732617
380,0.020895221444057643
381,0.02142750531772207
382,0.008348198429196383
383,0.010843986207248576
384,-0.03699318493896658
385,-0.02141311485819767
386,-0.01711927267618911
387,0.0025706346173335944
388,-0.0006247274074574699
389,0.009751802416610339
390,-0.015207841216294486
391,-0.013374197158019203
392,-0.007790115022930116
393,0.044689287839345185
394,-0.02387758874153198
395,-0.0005950372948995888
396,-0.015839080090590027
397,0.009253803732361697
398,0.02564257252687665
399,-0.0025293168892056945
400,0.0012042290053461647
401,0.03954290434721843
402,0.023798943756945065
403,-0.025271286488659183
404,-0.00013544918444648169
405,0.00698959674062365
406,-0.00020862673046099546
407,0.02165158897559037
408,0.022882068899307145
409,-0.020287928978389318
410,-0.00944073573114402
411,0.012946178780798297
412,0.012455726056767277
413,-0.0005221823199807562
414,-0.007974655674032074
415,0.015312804578759304
416,0.00875797539375573
417,0.030912244716714853
418,0.010951253031409355
419,-0.0021114902555623635
420,0.0075554448173198105
421,-0.005096653718564002
422,-0.021241522750221585
423,-0.018770896554635416
424,0.015200486253317373
425,-0.02640742493213927
426,0.010329337891594854
427,-0.0034176487276345504
428,-0.005770281265156946
429,-0.012077045237414017
430,0.012528560955982445
431,0.003662368125202697
432,-0.021182545129518886
433,0.0020471970627435653
434,0.0006151971141968651
435,0.0069950862769270865
436,-0.01358226603709466
437,-0.008971404478432591
438,0.0020738647209460554
439,0.02055929860251565
440,-0.018363227081949263
441,0.001210435607086167
442,3.83707519002038e-05
443,-0.013185491629429167
444,0.04141843002946576
445,-0.014277084551473368
446,-0.024814271256156033
447,-0.018724229415181246
448,0.0214078656257991
449,-0.03139662898362568
450,-0.02142826458403366
451,0.012017808349232068
452,0.011218634830860438
453,-0.002531621651880929
454,-0.010796391836859508
455,-0.010851170925493554
456,0.020447218808215567
457,0.011524508811797129
458,0.005164071253788945
459,-0.012713429241057691
460,-0.0364944000866221
461,0.008749229905926276
462,0.012559225466146776
463,-0.0013997417702116995
464,-0.010865705226071472
465,0.018947592387697124
466,-0.010598403208718235
467,-0.022015923492798493
468,-0.005935711815036965
469,-0.024673747991982138
470,0.013507102345318494
471,-0.01148169107243929
472,-0.04186631927387627
473,0.019673842358690376
474,0.004937117317926468
475,-0.014230853934166175
476,-0.0026113389828164996
477,-0.010989983608021541
478,-0.01755501653864948
479,-0.003977139423860446
480,0.028235878132106984
481,-0.018471094782909297
482,-0.00750076313931984
483,0.025896529326004752
484,0.010483889143836517
485,-0.004911368016612629
486,-0.02483763736764437
487,0.029153225488128647
488,0.018371090367791908
489,0.006960467214212109
490,-0.023334090654312634
491,0.025625401160090586
492,0.00442970797135058
493,0.01840178589624159
494,-0.014929884781150548
495,-0.004805018894143484
496,-0.0034474338450063164
497,0.008311759846277833
498,0.009612476587459343
499,0.011085027993677742
500,0.0057242211537927926
501,-0.03811126683069412
502,-0.003314035818254143
503,-0.003761453097765507
504,0.025345024991840857
505,0.0082572746782523
506,0.00509231804805985
507,0.024876289338746922
508,0.009542830275632515
509,0.003402059707383542
510,-0.03071019147418039
511,-0.0003752637407456953
512,-0.010738391683607492
513,0.001999491098167548
514,0.006854305984894771
515,-0.012274380188822386
516,0.013744258628201587
517,0.003259241158916245
518,-0.03301441361461778
519,-0.01214563948976091
520,0.023834064255615118
521,-0.006080973211804161
522,0.019786354074269416
523,-0.015315566083922004
524,-0.00995535490940719
525,0.003982419308406328
526,0.011492270353374374
527,0.01772437567426539
528,0.03191536525046869
529,-0.013156666661016024
530,0.011535335201097861
531,0.006439431849564062
532,-0.009769203589388363
533,0.012892096047120492
534,-0.0012085558054798122
535,-0.02229405963120589
536,0.011677606803107334
537,-0.001044975068767376
538,0.0059825352360567165
539,0.027776778371388755
540,0.014137135511941923
541,0.005666896481129471
542,0.011809848067506285
543,-0.004612141971051906
544,0.004975903613787062
545,-0.018919028007725228
546,0.006026838359975253
547,0.009675176576376
548,0.025144862557826865
549,0.011490747393325904
550,-0.00777353539615859
551,-0.0007815078705273445
552,-0.008104110919713688
553,-0.0034219843270568064
554,-0.005694980681662843
555,-0.0014583528459753518
556,-0.013638073909959225
557,-0.020160909445317444
558,-0.004850601409118061
559,0.009531345567017655
560,0.022395042024274642
561,0.007015153395283044
562,0.006090150217918921
563,6.74025935978673e-05
564,0.007956554998643933
565,0.010918832329404968
566,-0.0010831059978370248
567,0.025214313494905074
568,-0.002958107525750752
569,-0.0041524236041374125
570,-0.00292596709425123
571,-0.009918105567852102
572,-0.010779105667805072
573,-0.026075047297371
574,0.006783574023482074
575,0.007407012731951296
576,-0.027089278693016694
577,0.0016930811383806177
578,0.00010828818612374251
579,0.00510171616211566
580,0.014792574796749789
581,0.019374214879175275
582,0.03523465019375299
583,-0.0015146869053605213
584,-0.006335725718303883
585,-0.013791657708472441
586,0.008360743537688264
587,-0.0076818378755657704
588,0.009244119740384199
589,0.016591619234455124
590,0.02473845494914991
591,0.0015750440560179761
592,0.029048598493134244
593,0.04083848567123987
594,-0.015044586120929074
595,0.004795344778796427
596,0.008784238445473243
597,0.0017197885113903505
598,-0.009828972841361349
599,0.008904430576952466
600,-0.006598996264791682
601,-0.010506242060633874
602,0.01011125720708315
603,-0.0003550402917121666
604,-0.001407779166889318
605,0.017384432893461817
606,0.019180587062138214
607,-0.010703393984694134
608,-0.021596344305626455
609,0.008647595573892951
610,0.047084744164326814
611,0.015165301734767742
612,-9.116387591376687e-05
613,0.021714531013848584
614,-0.00926200558994638
615,0.02778788457380684
616,-0.0016520851046384769
617,0.022590331762881073
618,0.03334941010438207
619,0.005101909388511474
620,-0.008908616780849163
621,0.015157632438649515
622,-0.001750338992845015
623,-0.013324199389788575
624,0.013069823001784052
625,0.016194566206239915
626,-0.030552358467097404
627,-0.005727651603445611
628,0.011458241942848267
629,0.016838622826756494
630,0.01544625481088567
631,-0.03493615398222647
632,0.019827889620344243
633,-0.013589076255612455
634,0.011800446810742486
635,0.012125517741984048
636,0.031145256489674703
637,0.04210617832444499
638,0.0016141919878979796
639,0.01810312820379655
640,0.030654096454514657
641,-0.012921534340976596
642,0.012301048496273906
643,-0.01302642719316391
644,-0.028325784704448
645,-0.005713136867364846
646,-0.00835832186358072
647,0.031254155975086996
648,-0.01720068621001135
649,0.0048950889137151085
650,-0.004105002607199057
651,-0.0126964678114783
652,-0.003203622007657246
653,0.0005922309166532896
654,0.011341574397738575
655,-0.015870959812738013
656,-0.01100914469662456
657,-0.011203655297389169
658,0.0008816909596219061
659,-0.0016788672385854193
660,-0.010795831097021319
661,0.009904749801087354
662,0.01441463765938554
663,-0.0032116452320608306
664,-0.020929116672042364
665,0.005200945674078158
666,0.0019739815651790334
667,0.02616613745142518
668,-0.00859974835571553
669,-0.013509070841692776
670,-0.022060846893510316
671,-0.04757186782311437
672,0.005963102668544758
673,-0.009344344517608391
674,-0.002620920759733628
675,-0.0213898889017539
676,-0.020183032102177388
677,-0.02132257178011348
678,0.007439997637014307
679,-0.027562983289015533
680,-0.0007415946481353753
681,-0.0053268977440188055
682,-0.036156303939723654
683,-0.009952767243979036
684,-0.00698446331440394
685,-0.004172806969236376
686,-0.031514424913325796
687,-0.0017011877353622332
688,-0.0024502350300961862
689,-0.004533507317750835
690,0.029440695450393118
691,0.013685845545930282
692,-0.009524577805461941
693,0.035303725619366344
694,0.016718179059220194
695,-0.005136682933504871
696,0.03101948357113786
697,-0.0007647070413012696
698,-0.02954673128373313
699,-0.02574241192070159
700,-0.02572540507198485
701,0.005600217210406329
702,-0.007058661238361048
703,-0.008268177831240894
704,-0.001711471276049612
705,0.009463920605789163
706,-0.009857640937078629
707,0.006127650554297112
708,0.016111404425912322
709,0.034307749460554766
710,0.027184245027073013
711,-0.02917350912543897
712,0.019233615117425596
713,0.018339820491439902
714,0.006436217844749015
715,-0.01095063299785868
716,0.012103585632176027
717,-0.02263543748460306
718,-0.031013474413788655
719,0.003322752532630643
720,-0.010775539873662119
721,-0.011411658251190216
722,-0.04876093108388268
723,-0.014299321953530486
724,0.008238987963697268
725,-0.008561456853222604
726,0.01546180344106037
727,0.02275084896053441
728,-0.004786147725236015
729,0.00206567467585095
730,-0.028367310401300035
731,0.021421497160701422
732,0.003988459049051874
733,-0.0005362772556072343
734,-0.004040475270442093
735,-0.00370796750348207
736,0.0019172787233085369
737,0.0057673515495855355
738,0.026199060054324423
739,0.022784513876705687
740,0.006353920268098373
741,0.00029359062878108345
742,0.0028464512162651636
743,-0.014288967529366854
744,-0.012709709176229048
745,-0.008336208804963616
746,0.007013367381570754
747,0.03407946813497613
748,0.0034853642191327466
749,0.011159821386311112
750,0.01725981073938545
751,0.01949231872570943
752,-0.04846587896423999
753,0.005431686586650398
754,0.006338529640364727
755,-0.018048641050092996
