t,return
209,0.011330417001845096
210,-0.011982190137709027
211,-0.009694199983966052
212,-0.007221319499919342
213,0.011908249702887536
214,0.013105339179326235
215,0.004312765768402905
216,-0.0005396153475562271
217,-0.026794916133205112
218,0.02420789643254335
219,0.02323700213787965
220,0.010314361247020183
221,-0.007505961675491557
222,-0.013920277843999237
223,-0.007321532550709363
224,0.00790948085646109
225,0.0029216829893679037
226,-0.031285903644661245
227,0.018365836945016933
228,-0.01035359894591519
229,0.02324911769221318
230,-0.010831416958932905
231,-0.018395059857709055
232,-0.006604807891898461
233,-0.008846005599377524
234,0.019489495002329518
235,-0.0037853824132426106
236,0.01596593207471507
237,0.007261402304074238
238,-0.003328134313259298
239,-0.05236707892157365
240,-0.009244825909130817
241,-0.005802176291168131
242,0.018020186375069643
243,0.003427133539195921
244,0.014767451925826134
245,0.005849039202733593
246,0.004677988639151813
247,-0.010621553262554997
248,0.00924688105594446
249,-5.640016803889602e-05
250,-0.0013388660019182609
251,0.02242206489343012
252,-0.007099616581246094
253,-0.04532550879837084
254,0.018192102583500635
255,0.02332934063032265
256,-0.00012977530507897721
257,0.010362247463656882
258,0.00014878349911713964
259,0.017203736423303397
260,0.0116260484665256
261,-0.011743637582377647
262,-0.020997041857668635
263,0.013542997962452223
264,-0.023040244395951086
265,0.016845675013659082
266,-0.01585836316365257
267,-0.021656970133492125
268,-0.0018306945666773263
269,-0.007995933699833282
270,0.008316796896508813
271,0.008791963089848958
272,-0.00017115275742996157
273,0.012365865325746472
274,-0.0002863027461495881
275,-0.009988669908188585
276,0.007336119102361264
277,0.015336794422910723
278,-0.019398196492868593
279,0.004744223804030959
280,-0.0027919132436577863
281,-0.026821748661587624
282,-0.029276130511238847
283,0.015696187432098396
284,-0.0276857563182131
285,0.009813210700486975
286,0.011634368324438493
287,-0.002175476889799753
288,-0.010597048387086926
289,0.020407635273081266
290,0.028460743045550508
291,-0.0052620577088946735
292,0.014339973220866078
293,0.0021635353212342903
294,0.02013976415204417
295,-0.025141108786896967
296,-0.02758206893613065
297,-0.008690280876207242
298,0.012364791984205523
299,0.01766475316350458
300,0.0026166036789213266
301,-0.011079360991626996
302,0.001470240544495345
303,0.014629599306579016
304,0.01122074513176402
305,0.018917534084327232
306,-0.0005231176173603287
307,0.004135482565210169
308,0.011428872328304116
309,0.0020679780671000944
310,0.026433615440275525
311,-0.019115911982237842
312,0.03243053345883301
313,0.0023839545031688596
314,0.009954701339160824
315,-0.015389103614360952
316,0.012184286173710014
317,-0.01370248464817753
318,0.022439112897783817
319,-0.001458169241372446
320,0.012651382195202562
321,-0.020278756556003454
322,-0.004886722824887169
323,-0.01722433215804556
324,0.008679679201281354
325,-0.010032013364955177
326,0.0026337630282537708
327,0.01958667220015576
328,0.015117726907243762
329,0.017930574432679418
330,-0.009160777245862194
331,0.014831788468888173
332,-0.014376144772566508
333,-0.0049881296782200695
334,0.003061137606970892
335,-0.005177817851316769
336,-0.031543954751073106
337,0.009374535735581217
338,0.0018866754013170768
339,-0.0011481149246876624
340,-0.026988762179178224
341,-0.010894042192725557
342,0.01719549993547607
343,-0.02009156362453371
344,0.004138342666344985
345,-0.011867576734088316
346,-0.008981884165251149
347,-0.014430839826823283
348,-0.03334075033584779
349,-0.00474318097931859
350,-0.011611909726224888
351,0.0022151700497038446
352,-0.004751884649539362
353,0.005718996644197142
354,-0.005711189443467169
355,0.026037301251027975
356,0.042763489078059054
357,-0.021178522944520144
358,0.008620588583094974
359,-0.005448148672362107
360,-0.0023067944948027266
361,0.015343823383767595
362,0.0014655591313528504
363,-0.0034079327478678534
364,-0.024721202861999664
365,0.0027768493396394347
366,-0.013393957764264408
367,0.016588742750816284
368,0.00035927455064490264
369,-0.013928179341148634
370,-0.02488781556141825
371,-0.020823085368803666
372,0.01414393596637365
373,-0.03345885380035156
374,0.009289965770855186
375,0.0012999556909362093
376,-0.019672815435556372
377,-0.020734214107569204
378,0.0032200227051264892
379,0.02680492488744333
380,-0.017291733259204866
381,-0.012537342839538003
382,0.004408369259249185
383,-0.010772552446936855
384,0.016481720697550536
385,-0.0036474163041185287
386,0.006621284537505197
387,0.023496257977606454
388,0.004814561322867547
389,-0.021440256965825077
390,-0.0021021541029196634
391,-0.010345465227078722
392,0.0003245726081016495
393,0.01333193479855065
394,-0.010024724668365353
395,-0.0034585536427405384
396,-0.008846923752992552
397,0.006517383241541466
398,0.0048818636745738405
399,-0.0066208854811976685
400,-0.01707208048754701
401,0.01719367323624246
402,0.01459263533497359
403,-0.007006210934527903
404,0.0009297676628275553
405,-0.0018388788392721808
406,-0.00545422747504334
407,-0.014668078991676606
408,0.005383928154473553
409,-0.01296809262553673
410,0.006325138721138912
411,0.020251057840635096
412,-0.01767704621375902
413,0.0013991925941588975
414,0.019404868328145416
415,-0.02384216551004503
416,0.008932508164499276
417,0.035346283841436045
418,0.016976076463768988
419,0.011885214276649823
420,-0.003682761959771167
421,-0.008845481291153132
422,0.03496037483645499
423,0.017208146954569792
424,-0.03742556146483315
425,0.012517625153877212
426,-0.0010099098524748561
427,0.016481762187912835
428,0.01933227642832535
429,-0.0048028961531854176
430,0.006340653872118308
431,-0.01313619815337846
432,0.011741041499529797
433,0.02939485786594128
434,0.016418965582699514
435,0.013257544548909202
436,0.007624324104226179
437,0.04503951735735208
438,0.009379736959283805
439,-0.0041871308873459665
440,0.01202825456623935
441,-0.007022166387880058
442,0.007797304422199076
443,0.011212617827112307
444,0.014883356388006311
445,-0.020255442828872375
446,-0.002736262273773566
447,-0.019065278856272377
448,-0.0015298454915320292
449,0.006982411767689892
450,0.021892623069122107
451,0.007745834867900018
452,0.006230170203318151
453,0.0006835047131576151
454,0.02089241641681363
455,0.03639875603397758
456,-0.008617085916659014
457,0.001655288912162673
458,-0.022389349314849403
459,0.00525428419442946
460,0.013470775603972425
461,0.03668117652816554
462,0.03310981940668856
463,0.0028096400839760062
464,0.015691966342023477
465,0.015017009745452782
466,-0.04198413979563798
467,0.00764999587393819
468,-0.0022531250190758936
469,-0.011828150049984667
470,0.015323133951454855
471,-0.017292521286613637
472,0.013420317139440025
473,-0.010681241249055293
474,0.019894883793834785
475,-0.0343146334106402
476,-0.007820963748872969
477,-0.0226742625366452
478,-0.028544722662805555
479,0.012643419839882677
480,-0.0021773951467065726
481,-0.0048340913771081915
482,0.004787587320983067
483,0.005754705353098879
484,-0.003663698636569319
485,0.010912983615188537
486,0.009885442894758525
487,-0.014906750768122541
488,0.006357272050640022
489,0.034164591239622955
490,-0.014414601662476264
491,-0.02773172890604191
492,0.013987416711888509
493,0.012901780017091186
494,-0.002966020955854578
495,0.008152380300944374
496,-0.027000387853622566
497,0.0014628156864304421
498,0.006342730805481182
499,-0.009745477967790822
500,-0.010736355471568598
501,-0.006618996450139124
502,-0.006912561571568105
503,0.014614417565610034
504,0.0029493230943463695
505,0.010548395563795625
506,0.032032827517161126
507,3.649543973861585e-05
508,-0.002972529221620808
509,0.018846011838856355
510,0.0012703059055460177
511,0.014939702139879552
512,-0.029164334968693962
513,-0.014442992954770587
514,-0.037703063464698025
515,0.008712724706544868
516,0.00781283124312802
517,-0.009032500664554396
518,0.037736156585603114
519,0.004389855461569489
520,-0.004362873274287336
521,-0.0010090689145343106
522,-0.00412585040442119
523,-0.01454162172949453
524,-0.0022106526391288584
525,0.023818741396901516
526,-0.016471756763052205
527,-0.04926893487641667
528,0.008484986280568485
529,0.005117602821066849
530,-0.022838992310802317
531,0.03545935121473535
532,-0.013031571657980454
533,-0.02926478509697219
534,0.022184553479253664
535,-0.02089442327935273
536,-0.002846993526479275
537,0.00587414444949325
538,0.008882092338231156
539,-0.0017821575435610446
540,0.031243427898794487
541,-0.011181566343662831
542,0.0014289236193373407
543,-0.004896731199019633
544,-0.005522909719364984
545,0.014108314027090124
546,-0.011581721350169927
547,-0.007772967003911906
548,0.020314651849669838
549,0.004063976360315694
550,0.022959297322893424
551,-0.00652546428749691
552,-0.006620383164465399
553,0.014206944530813687
554,-0.006228680547519772
555,-0.028218271864208774
556,0.00392803640889255
557,0.039635311225594314
558,-0.01760350122781549
559,0.0035661883593594195
560,-0.014253501312546369
561,0.016136564773932303
562,-0.0016513731224983667
563,-0.008972891449244935
564,0.011083155282791229
565,-0.009483932122073494
566,0.010506301835844677
567,0.0034072988862360355
568,-0.0036987391804060633
569,0.012774199046681345
570,-0.01269624009197919
571,0.008352109716411482
572,-0.004426752718043447
573,-0.01659756381477328
574,-0.019792116574388837
575,0.005290340220964118
576,0.0007881004523876273
577,-0.005486394075922275
578,0.01758638074170534
579,-0.011256859182219843
580,0.004643586241365907
581,-0.03240762193815496
582,-0.004203561348966809
583,0.013768065967056604
584,-0.004547179450791373
585,-0.03039706966325735
586,-0.009450640275843369
587,-0.004909554165274298
588,0.005331684521704092
589,-0.00802021241287258
590,0.008247855576005549
591,0.01578478434817157
592,0.011482207410075938
593,-0.004680747490492105
594,-0.007378260869796855
595,-0.020361869851762856
596,0.03219005863307741
597,-0.027727210409994547
598,-0.006073185646547656
599,0.015967785490513687
600,0.020722934929410644
601,0.014306748035503447
602,-0.009960722397625825
603,0.0015964974445072438
604,0.008257220229700313
605,-0.0053439508914621785
606,-0.022675709608791055
607,-0.015919399015887906
608,-0.022716095408062378
609,-0.005805308094590236
610,-0.014290705029976607
611,-0.006687402264424198
612,-0.02330611057030661
613,-0.00020066510989030046
614,-0.03453876914234737
615,0.03419622597159336
616,0.006473408600307977
617,-0.025005023396291563
618,0.011431456503650225
619,-0.02018625784132426
620,0.033995425508209866
621,-0.014124410242913133
622,-0.0225665034668935
623,0.007908828386620798
624,-0.009290043162203644
625,0.02608951502564114
626,-0.01517554400591421
627,-0.003680463135277865
628,-0.023478328064334152
629,-0.011241999879749847
630,0.0060547263981838555
631,-0.011515733524325436
632,0.030115387905488858
633,-0.009815285558237843
634,-0.02439526819930884
635,-0.020534522342793553
636,-0.017072852793021693
637,-0.003119350247788629
638,-0.010779043492049552
639,-0.00554918602107832
640,-0.0057095293106836425
641,-0.014736716452866377
642,-0.01107609503240699
643,0.00496777077353354
644,-0.005094499133916375
645,-0.007604200800852669
646,0.004823738247798973
647,-0.004417659192144126
648,-0.0004899459093387877
649,-0.004310479095783786
650,-0.00016249557238581238
651,0.023061536255058086
652,0.0037463574647909736
653,-0.024139176719640953
654,0.002384314708746521
655,-0.017946797031208273
656,0.02085001254466701
657,0.00856857818651606
658,-0.013969485983880283
659,0.008883733499150573
660,-0.02066525113529342
661,-0.01597067179402065
662,-0.025256628107579587
663,0.03137105220118749
664,0.03486818427521474
665,0.008554716697013992
666,0.011867750929516384
667,-0.020155056592657504
668,0.011495711580185329
669,-0.0027358932837363422
670,0.0069284538125609085
671,0.0032673065546405234
672,0.025086430836827434
673,-0.009789733318359488
674,-0.0013971495626904145
675,0.007046550579560971
676,0.008760358981836705
677,-0.016045273955048907
678,0.010599427502470164
679,-0.004262087544356188
680,0.022253008001128578
681,-0.013863973521527394
682,0.024455173752764132
683,-0.004964120874878239
684,0.032356580422901744
685,0.01840565724664132
686,-0.013883727698568254
687,-0.010184894586809802
688,0.018710442747408577
689,0.009195645487042561
690,-0.0029160974218219
691,-0.006714950627446002
692,0.023063745742599128
693,-0.03909033475123326
694,0.0012713986319375882
695,0.004672218668543001
696,-0.012788784918395114
697,-0.018555004756089843
698,-0.028367952236417172
699,0.00029350905409282436
700,-0.005867500811144104
701,-0.005427723101264551
702,-0.011713912377678644
703,0.024180659521880126
704,0.011178510712035034
705,-0.000668969984792895
706,-0.004647875393593837
707,-0.005242339168875879
708,-0.013495170637955177
709,0.01243280116262593
710,-0.011446542242633787
711,0.006093292753661614
712,-0.008204596905604813
713,0.020870383794270513
714,0.006947328841893305
715,0.003098789195749969
716,-0.018345945641732964
717,-0.00852981493756684
718,-0.018054281732151303
719,0.013405791879642038
720,0.006139140102183852
721,0.00911658049672146
722,0.020418025162760707
723,-0.0021644641359809223
724,-0.007349542323235321
725,-0.015362504343751738
726,-0.004151149379763127
727,0.0010596911161976177
728,0.015030236248665129
729,0.053966012954149135
730,-0.010958857824197301
731,0.001072446351854216
732,0.018182230757795688
733,0.010545903677330364
734,-0.022150886571493406
735,-0.00542675486824427
736,-0.009176578886554484
737,0.007758576240430486
738,0.008632749436574133
739,0.019095741516790634
740,-0.02098130872719611
741,-0.012526557281866444
742,0.018236899181048115
743,0.02449601994048368
744,0.0011914236143940361
745,0.009873695398061417
746,0.003972579376491505
747,-0.02451210637665507
748,-0.000383661147476583
749,0.007392226541360613
750,0.004264968717813482
751,0.026814679786443068
752,0.002396091207874455
753,0.01746278249108483
754,0.013376677240115795
755,-0.007222512304981647
