date,return
87,-0.01810832935062477
88,-0.014819973634652846
89,0.026564654200091173
90,0.007753362522104678
91,0.02261111607861837
92,-0.0010570400806607107
93,-0.0014756562395722085
94,-0.0029539442944177072
95,-0.0038359985606086708
96,-0.013557309579513916
97,0.03916497795882718
98,-0.018433738786650167
99,0.002106604477875126
100,0.0017409523184653982
101,-0.012420740198991012
102,0.006086100443892351
103,0.004045582710924735
104,0.024623110224918456
105,-0.004478041205634517
106,0.018499578617854243
107,-0.03279530695596304
108,0.0037608834158553944
109,0.014875295784944056
110,-0.0014772521170659425
111,-0.004519342974495582
112,0.011794022282740756
113,-0.026137680599335154
114,-0.01390408408866084
115,-0.006010479269976013
116,0.014781412851511804
117,-0.012916033583988235
118,0.00016892581109476904
119,0.004159152903905639
120,-0.008402460164433996
121,0.0134241383068195
122,0.000904548147184805
123,-0.013599148347499904
124,0.010404037789328831
125,-0.009295777712037127
126,0.0008970226834932999
127,-0.0015984119802034827
128,-0.01737163242263355
129,0.01443700193539904
130,-0.019188734059599623
131,-0.027791007696814557
132,0.006603454912506337
133,0.01524889684137759
134,0.021144822178286622
135,0.020516069587367673
136,0.01628382916804262
137,-0.031548176498322755
138,0.023006181173800953
139,0.020887124214827427
140,0.02749053101964187
141,0.02791463122484375
142,0.0009566777473489455
143,-0.009677958242744696
144,0.00197762044871601
145,0.014763830983273274
146,0.0013564265889956847
147,-0.001868854695221061
148,-0.028194155927846527
149,0.006048007929502722
150,0.0016762699374895601
151,-0.013516727793788607
152,-0.006160304068519732
153,0.013787666672171532
154,-0.0041273779926195575
155,0.004192736509971734
156,-0.019088569917452704
157,-0.004417648242445603
158,0.010031021796079474
159,-0.003124326700657927
160,-0.013678875494407237
161,-0.0010981396080502128
162,0.020441884324813954
163,0.008619273827662352
164,-0.009830563637906178
165,0.014659164161394227
166,-1.3866200507341815e-05
167,-0.011853513252642845
168,-0.0022532475597827244
169,0.005492195716625332
170,-0.00941862256406695
171,-0.014386508027670842
172,0.0059978148338666335
173,0.035482584433945384
174,0.01024528129060865
175,-0.024146072992828053
176,0.028495605022979903
177,0.03392331813503206
178,0.00751003330807073
179,0.009156136935868777
180,-0.002748717196953177
181,-0.011198919233274613
182,0.019148462626745084
183,-0.010619569946477376
184,0.0010896337956952844
185,0.019788252535647415
186,0.0013893812580781741
187,-0.018291379898740544
188,0.020947410917968076
189,0.02565048679954176
190,0.009767335378522713
191,0.021796133199027283
192,0.02141031855919181
193,-0.016344531676202402
194,-0.026345227418355315
195,0.01533643686168141
196,-0.011948924408032968
197,-0.009670995941354295
198,-0.018721988025144874
199,-0.027199898591115025
200,-0.03472773306914784
201,0.008387717231755016
202,-0.003949411164535643
203,0.007590812410768443
204,-0.009080328790952297
205,0.028806460111558144
206,-0.023093902159362835
207,0.002761969234337078
208,0.016316663010909407
209,-0.0031798679071661003
210,-0.006926027218416392
211,0.006442151813991839
212,0.005724485825950184
213,-0.02119753821524177
214,-0.0005589808748769844
215,-0.014072186856664164
216,-0.0006482837365097869
217,0.0017636745381995824
218,0.029441694324308203
219,-0.004912424032018561
220,0.00988031921293239
221,0.02485905285352044
222,-0.014150242619027423
223,-0.000815585515451361
224,-0.0229498884376619
225,-0.01053847588042303
226,-0.020379333198516952
227,-0.008315136638931889
228,0.0004545080588658041
229,0.014332456009078308
230,0.008878787311679836
231,-0.025438922597422454
232,0.0003007821566832848
233,-0.03650866192750106
234,-0.006742685949001352
235,0.006313840685743315
236,-0.0035119357503487067
237,-0.0022688178585425814
238,-0.01003890759188545
239,-0.01928298211509155
240,-0.0013820573592651774
241,0.0172889178067515
242,-0.00899175147964256
243,0.002791966335643452
244,0.001913666244152555
245,0.007047907155662846
246,-0.006422399100517597
247,-0.014341192717962062
248,-0.009437994282011633
249,0.009903406993524875
250,-0.031758054753064
251,-0.008822733722506897
252,-0.0036941289566872534
253,0.0341626758602597
254,0.03025091300349997
255,-0.002759720279713363
256,0.0066718936131239
257,0.0053165610492591385
258,0.005705092445856746
259,-0.0036795477676194264
260,-0.037489780278210885
261,0.004010151711180721
262,-0.012473809090510133
263,-0.0037132851607453105
264,0.008202701491600501
265,-0.0010677575486597525
266,0.0002479150364578034
267,0.0009541600002146524
268,-0.001904904896016072
269,0.01798663320953415
270,0.016586557668710006
271,-0.01834218226397539
272,-0.0026732753001478923
273,-0.026180080303261168
274,-0.0029285373874683527
275,-0.005181399800350497
276,-0.038850254156377356
277,0.04705898763879892
278,-0.003675004768954158
279,-0.0030721339340623512
280,-0.028394133653554234
281,-0.00981671679813078
282,0.009652059469650304
283,-0.00350134855043444
284,-0.026096206451458076
285,0.001287869804553933
286,-0.02173275251776286
287,-0.015941285370448657
288,0.011605727325832529
289,-0.005801389763727833
290,-0.012213185856288186
291,-0.03736536577130106
292,-0.010441893548357832
293,0.018370935315704585
294,-0.007491112876532221
295,0.0007485922525056173
296,0.0009080410831621354
297,-0.03769843896468993
298,0.015082106237424614
299,0.03590789265752761
300,0.0030014410899406674
301,0.0035366683732794327
302,-0.00738694700067088
303,-0.006006367631595527
304,-0.02805239319504957
305,-0.0012936039427740784
306,0.020157564764936062
307,-0.017301265950666028
308,-0.011629871779896923
309,0.02238028684766742
310,-0.02082098701481249
311,0.011884096136531408
312,-0.007579340896695704
313,0.006727060850813059
314,0.002417338105350997
315,-0.00565218089140237
316,-0.019684938990895073
317,0.01188985341920886
318,0.009444206770574275
319,-0.0008907789053072324
320,-0.002762710652725623
321,0.013624627779975262
322,0.006228093670339108
323,-0.010755262626959293
324,-0.010171314615409186
325,-0.009632881239448736
326,0.017413147361031854
327,0.014905532836003155
328,0.026037440065187392
329,-0.029691150048067258
330,-0.007175248094723018
331,-0.00856605052985871
332,0.00837796548095084
333,0.0037495319448936307
334,-0.02177547352241191
335,-0.010209257433804294
336,0.0019222577882974314
337,0.019181603261450797
338,-0.0195343240063759
339,0.024116257070409264
340,0.018344400589023015
341,0.003925090523452856
342,0.026451988827767413
343,0.00841315458634298
344,0.005852171075928729
345,0.017513684835052258
346,0.012302372968439675
347,0.009915878471425568
348,-0.00417665374491991
349,0.02377879888948401
350,0.007538659476678703
351,-0.011329811841038491
352,0.007512037827794413
353,0.02207043613045466
354,0.02191782520345517
355,0.01723272157118086
356,0.01916659112441413
357,0.0008560545609014615
358,0.027278961451716863
359,0.008366453726613099
360,0.007127099564818666
361,0.025925693731685996
362,0.00989142025857244
363,-0.04629152078390731
364,0.034734474262118946
365,-0.030278574782665095
366,0.0062350995126584504
367,0.001202731209712882
368,-0.02550585171265833
369,0.0014968600408443655
370,-0.013172276332738177
371,0.05383604593032636
372,-0.012712978584871713
373,-0.025220163106863383
374,0.019375303854940983
375,0.014721315808878694
376,0.025563624974284965
377,0.0014668619946758223
378,-0.01159217384123378
379,0.0010435171646024258
380,-0.002575644271575885
381,0.0020623223506599374
382,0.02035198292861809
383,-0.005809285493882394
384,0.006330722626204175
385,0.012931096083375386
386,0.006596576071728166
387,-0.015339629360626167
388,-0.0040829351809218185
389,0.004865465470440317
390,0.00971244817933693
391,0.014939595668676404
392,0.015870140571023497
393,0.018811750725625062
394,-0.002056525802761207
395,-0.0007447324694639628
396,-0.007148201986482567
397,0.0179461829131784
398,-0.011428327001110052
399,0.005559529907098387
400,-0.016756849649486212
401,-0.003743027910396864
402,-0.009477700861877063
403,-0.007797836352839559
404,-0.052031593529645655
405,-0.0007527469755250205
406,0.02983773030407677
407,0.004616218219122601
408,0.005932060444514095
409,0.020153999337417614
410,0.012352237582284622
411,0.010911155249803167
412,-0.00825252473503325
413,0.005795507876394421
414,0.014799977979901189
415,-0.016519179171957693
416,0.010456510696693275
417,-0.009342627732441077
418,-0.019642734002139603
419,0.021344857094861627
420,0.023441030245004706
421,-0.007126821104010387
422,-0.008572569931085449
423,-0.0028910815280474914
424,-0.0027647682261232754
425,-0.0032947604169925645
426,0.01076781948317834
427,-0.005353381932894162
428,0.020840718044226915
429,-0.0008381748129564625
430,-0.009152427447714698
431,0.010347712071920458
432,-0.010995341887688026
433,0.007234442929025446
434,0.00793529147790167
435,-0.005680607153453978
436,-0.005728708244191386
437,-0.017617420728422158
438,0.008433143538693701
439,-0.011542964212466776
440,-0.021092043736979302
441,-0.012964984775885606
442,0.025778838902526628
443,-0.003974739891975235
444,0.01635194378734075
445,0.0044374698963752755
446,-0.005997010750304167
447,-0.015998455385875278
448,0.009173121184372239
449,0.009383364554599939
450,-0.011296859290853523
451,-0.0257439814192705
452,0.020753239658515422
453,-0.019578290770764832
454,0.012407976938625878
455,0.0037985667795381547
456,0.01225550383026508
457,0.009810120052027561
458,0.006028043084301393
459,-0.0059486630894733635
460,0.027864370932789234
461,0.005582636748676346
462,0.010123694761420988
463,0.02881807642762608
464,-0.007520691132728784
465,-0.0028907581802704923
466,0.014843417326790984
467,0.01385599499081621
468,0.016861123958151952
469,-0.0054300407264431605
470,-0.022474231358918698
471,0.002074343485450103
472,0.014776318492377956
473,-0.03841252471762907
474,0.02007754900012413
475,-0.03584317540627867
476,-0.014818567044603792
477,0.004509238151915548
478,0.019068453603839165
479,-0.011598833247562132
480,-0.007901233955398379
481,0.020906898122628935
482,0.0070531278403791415
483,0.010408040828616334
484,0.017951141650414365
485,0.008072022058404658
486,-0.005062572132867456
487,0.011098719355142903
488,0.00742146848145161
489,0.030202493102384875
490,-0.005622674930348013
491,-0.0011965033697628317
492,0.029654735134284946
493,-0.000693213978433152
494,0.014391803218317973
495,-4.085178830612974e-05
496,0.01580218762614955
497,-9.421319292682805e-05
498,-0.01129015098316591
499,0.0037668539275028693
500,-0.024018204282841245
501,-0.01917803551402715
502,0.00329621189818365
503,-0.014801312167131939
504,0.01027322643578711
505,0.010294105159100904
506,0.005861029938955238
507,0.0030425722269613164
508,0.0013420969732675125
509,-0.02365944609349358
510,-0.04462722796233038
511,0.006101251944801021
512,-0.012963253640238901
513,-0.0011373580649335752
514,0.0015863338538132177
515,0.0006255533103835808
516,0.0011176226721109803
517,-0.0008031578605973979
518,0.004478479322753418
519,-0.01179913996826505
520,-0.0116371280778076
521,-0.014009411106798564
522,0.0051782928050419195
523,0.00973055994098823
524,-0.010817623770784697
525,-0.007205692898526732
526,0.023112105195051642
527,-0.005509969278074685
528,-0.01870918955252055
529,-0.022204845137668024
530,-0.022229414648843163
531,0.020474697888781854
532,-0.014197217689629902
533,-0.0031962078329090824
534,0.004660585033596966
535,0.021304436246263214
536,-0.002639670161230462
537,-0.014121682717806365
538,0.016593555850756572
539,0.012940290920209518
540,0.010771463421493491
541,0.006294491485452451
542,-0.0016617670698015853
543,-0.01987816993870293
544,0.0046086520209758595
545,0.03299396422287149
546,0.023779930531720936
547,0.0019884897579015917
548,0.029666694352311937
549,-0.000981792220291817
550,0.04532139091070952
551,0.0241851128419988
552,-0.022494725385052018
553,-0.011003388034366355
554,-0.010875252183890573
555,0.002155012907901868
556,0.009001579077393403
557,0.002840261440144322
558,0.015611235313517774
559,-0.0055806444745869046
560,-0.012233258976787046
561,0.008266004091228123
562,-0.014258339427590309
563,-0.0014072389362582236
564,5.223185933712091e-05
565,-0.020647463313575573
566,0.0006329939322078023
567,-0.0012333196406474896
568,0.02852773363459589
569,-0.013904172663807824
570,0.010222202128452783
571,-0.029292638845502303
572,-0.00570835705206925
573,0.020083352831826412
574,-0.006202479487592798
575,-0.003947435071327493
576,0.0026490752688671584
577,0.008730973684742276
578,0.006741256534418107
579,-0.011821116961542028
580,-0.0023391481751625035
581,0.01827166503150013
582,0.008161339433269361
583,0.009390213322989532
584,0.002612409505214003
585,-0.002191007607134081
586,0.01388584961352321
587,0.002548178931748011
588,0.004334001819974582
589,0.004148683187566723
590,0.0027504313980703183
591,0.01736031062066297
592,-0.0049580628591867765
593,0.0022404924097793374
594,-0.015563555037839098
595,0.0200497271322643
596,-0.0027530223195236583
597,0.005416255736712893
598,-0.004077417855979581
599,-0.00035000684255532665
600,0.016662906411541126
601,0.006646269921828008
602,-0.01123004058001549
603,-0.0013506442101057438
604,-0.007246305480395211
605,0.01454603805568615
606,0.0014934634956992802
607,0.011654709589484365
608,0.011692967948107948
609,0.010672766114696548
610,0.027824470093971237
611,0.007143176914418759
612,0.007445804975483985
613,-0.002368761609019053
614,0.03043250142866219
615,0.0003349342547887891
616,0.007073986616173584
617,-0.0233724690712086
618,-0.013479654964622338
619,-0.005477722278872009
620,-0.020714331153972323
621,0.0011584444290247326
622,3.91013273288623e-05
623,-0.01361434613847375
624,-0.02497300957131396
625,0.00910906734637245
626,0.013456068950388382
627,0.0040312405281749805
628,-0.02164382908239984
629,0.03464401945476877
630,-0.012049410557354832
631,0.016417148204564316
632,-0.018417115094918612
633,0.0072655604295024856
634,0.017585835750247726
635,-0.0099424420002673
636,0.013906265971681972
637,-0.004696750329280118
638,0.029738689241697376
639,-0.0034121224805383314
640,0.031722261643545954
641,-0.0038594088071648514
642,0.008913450336535431
643,-0.0016696049377476008
644,0.015105776589260524
645,0.012952006162736052
646,0.011232643308366758
647,0.01916290471056687
648,0.002530323626390848
649,0.03368417068483016
650,-0.013819484458666365
651,-0.010743123289391322
652,0.01581430972741794
653,0.0027916050069043802
654,0.00636563303408387
655,-0.01468168193253515
656,0.009755879728901802
657,0.0029587467028522295
658,0.007657946051133885
659,-0.007875930283130213
660,0.00999286181506752
661,-0.015015893254654382
662,-0.000548607469240843
663,0.008520446234841278
664,-0.020761813845124218
665,0.00725063395286257
666,-0.006029637143376958
667,0.021327924049959868
668,-0.022517261454112418
669,0.016494830728916013
670,-0.015562352703348601
671,0.006940370706598727
672,0.023063194766630178
673,-0.0020867419765546106
674,0.0074379257347000636
675,-0.012957056768022309
676,-0.007917838221580627
677,-0.0013237376587611582
678,-0.0005611038071802825
679,-0.028776668564277297
680,0.014916794877883577
681,0.0062449880499481315
682,0.014647026749397614
683,0.0042219628569489034
684,0.0023947565496579685
685,0.0132212731620978
686,0.018244037380343026
687,0.006558674766008978
688,0.019261358492279584
689,0.016042211827287538
690,-0.009270912744141114
691,-0.017855565300353864
692,0.014399575582607354
693,-0.014466973587115463
694,0.009424827992871322
695,0.013477684771453596
696,0.0005146268290645289
697,0.009575264115169619
698,0.010483354838475586
699,-0.011851484838094267
700,-0.02301269095905508
701,-0.023548405785149017
702,-0.00902909519973644
703,0.011275156073556569
704,-0.009790145400553904
705,-0.01754234503954357
706,-0.011807678428950997
707,0.03238069733840419
708,-0.019257754120912608
709,-0.004592296929789566
710,0.030675838013777622
711,0.001855097479714152
712,0.006494008247540757
713,0.008255760339428816
714,0.0040890441435064515
715,0.016307696422694425
716,0.022139558452758765
717,0.0002723949213853092
718,0.02939992911889599
719,8.967038807570506e-05
720,-0.023889362689397065
721,-0.00023788122101034838
722,0.0030683866413850403
723,-0.008413666270191704
724,-0.007166981480235124
725,0.009615902288835586
726,0.010274975248600542
727,-0.007730012022162074
728,-0.005014404735520965
729,-0.014332178338662554
730,-0.008498471411092038
731,0.024376773765469678
732,0.024148238363312882
733,-0.003697610185407961
734,0.009617675575076548
735,-0.0032810692724541133
736,0.030855611310151312
737,0.007510516603635761
738,-0.016043840331764148
739,0.011947894935301634
740,-0.01729100446790513
741,-0.010171131372582938
742,-0.019168566847620576
743,-0.006887031222780093
744,-0.004835730679426193
745,0.03409293624718017
746,0.01042466642456971
747,0.0063527755672364294
748,0.007498857123101192
749,-0.00027682461890644904
750,0.011794936642599103
751,0.024675822915328452
752,0.004222191700306202
753,0.010512728023700233
754,0.008347446766845065
755,-0.012311527889943035
